source_name,title,description,url,published_at,fetched_at,country,category,domain,language,social_image,source_system
Google News,Spatial atlas of diabetic kidney disease reveals a B cell-rich subgroup - Nature,,https://news.google.com/rss/articles/CBMiX0FVX3lxTFBlMTRTTk14Nk5CTkhQUWszeGk0UFBqSnpWX2dCeXdodFJhT09rUmZJNTFFaC0wc0NOS0lMbklsSDliTm14RU5lZ0ZCUXNrTmthNVNyMzFOOHdXN0NSejJv?oc=5,2026-04-29 22:15:05,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,GLP-1R–GIPR–PPARα/γ/δ quintuple agonism corrects obesity and diabetes in mice - Nature,,https://news.google.com/rss/articles/CBMiX0FVX3lxTFBIVGVUTzBDWktOdnU2a3ZwLWIxbVYtUUozb3pRcmJoR3FzeUFlVm5MUl9kYXNPQ1U2OF9EWEh0QUxpa2RIVnNPQmQ5ZmhiT2YyNUExem1RVk1ZS1A4TFRB?oc=5,2026-04-29 22:07:30,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,The Austrian nuns who fled their care home are now in Rome and visited the Vatican - NPR,,https://news.google.com/rss/articles/CBMid0FVX3lxTFA2SXQ4dVh0bUdkRm1JQjJHMlBibW1LODNEanY1Z1FPYTQxdXQ5cThJS251blBJck9MSkhXTzRaUEdyU1d3dDJYLTJFUkFkdDFxOWNPMmxiT2hLa0RVc3duaGl3YW1iVnV1dmhaLXZoc2pYUkpVTVZn?oc=5,2026-04-29 21:48:17,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,"Secret Service officer shot at White House Correspondents' Dinner was not hit by friendly fire, sources say - CBS News",,https://news.google.com/rss/articles/CBMirgFBVV95cUxON29pUkdZQ193TG5ReHFrTGtreUFvUjBzUVdKY0M1cEFWY05MOHF3MjZnbnV6ZTJVWUFuV04tTTMyZUZJdmMzaUxPUGRNakQ5Ri15YUNpbVM4akxBaHp3R1UxRVdSX2hwbWxLOS1xN01sSDBlRUhTZS1LdGZNUGJ3ajFMZU9LcEw3ZWpxNHZiNjV0TDlnMDFYbXMzRW9HRDNreEhIajlya2NKVDUzVUHSAbMBQVVfeXFMTTFhQ2dpbzJ2SE5PcWpGT005c0FEVFlnMHhtZ01rQWhmelJEOVp1cWVraHpPMU9jMldmOUhFdm9Cd0tSRXhhU2JuZUZodGxJV0xzUFpQbk82dU9TVzRNU01DQ2YzVUx1MDZweEFGWGptdzlDRmkzM2Y2T282VmY3OW9ldGdNcmlFMjluVHZFdGxJVEp4WFo4Q19LRXgtZ1NXSXRlaTRFWlNHZ2ctdXAydV9UVzA?oc=5,2026-04-29 21:47:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,"An Acclaimed New Show Somehow Combines Stephen King, Atlanta, Parks and Rec, and Jaws - Slate",,https://news.google.com/rss/articles/CBMinAFBVV95cUxNNGZLd0p6S0tjZkhYaE4xWlB4R3EyU2czdDJXV1ZRdGFMcThYS0swMUVZZThCV1cybFlpcVZEc0hnQVY0NHZMSy16aDBWak9YZS1ETWhUeXllUTZWN21nTFBTR09MOVNJc0VhUmk2Z3BNWElZSFlvS3psQmU0bU1KOHNNRFFrSWplTmp1SklEVmRLTEtrMFU5VjV3blo?oc=5,2026-04-29 21:36:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Meta Stock Slides Despite Posting Fastest Revenue Growth Since 2021. AI Costs Keep Rising. - Investor's Business Daily,,https://news.google.com/rss/articles/CBMiekFVX3lxTFBCSmt2SmFRN3RjNnNZX2hLVDZzclFXbzJ5UHR4SmtuQkxfbnp3Z3Fzc2FGdmJleGluWVRZZ1VQTHZESnNsU1lONm5LWXI3algwVTUwZHdIOFNzeUp4T2c5cGlwZi1BUE9DNEVYNms4WGVYbWpDbnIxby1R?oc=5,2026-04-29 21:35:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Indian Tycoon Offers Refuge to Pablo Escobar’s Condemned Hippos - The New York Times,,https://news.google.com/rss/articles/CBMimwFBVV95cUxQTFdIV3lxWG1IY3hGSEtET3J0aHBEZWM3b1VrdnpUN1h3NE5DbTF0UGpGaDlncDBBallielByQVJBOUs4cy1zM1ZSVWczb0lYaEdEWnBNSlRoS2U1cVlyeWxVWDd1X0hJVGRXbDk0Q1oxcUtscEhKMUl0MnQ5dWQ0SDJjTkF1Y2JTaFBnLWNRRVRoNFR5Y0VzZUdMQQ?oc=5,2026-04-29 21:34:35,2026-05-01T03:11:22.338056+00:00,India,broad_news,Unknown,en,,NewsAPI
Google News,Tech giants double down on AI as earnings reveal growth gains and rising costs - CoinDesk,,https://news.google.com/rss/articles/CBMizwFBVV95cUxNSHVvVm5ZbHJxZ0NWbWFGM2ZjbFVVa3p4eElxdS1teWZpTEM1ZVpwZU1lUnhYdkRsZTEwbjBsa0lGRVdKRXBzSlZ6bV9Qa1JNMHFkaFhvd054T1NGaFpqa1RnUjdBVEkwLTZkR0ZkSHZKVGVlZEc1UTlKdUpKTTQ0S1dwdUs5NkU2RjBZblVhYnI0SzQzVFZ5ODZJczZxMHJRdExtOHAwQ0lrYjFUWi1oczAxT3l6ZmxkNU9feElZS0U5dnVFbW81MzZ4TWhhWnM?oc=5,2026-04-29 21:08:39,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,This frozen meal that Americans microwave for lunch every day at work contains sodium levels that rival eating an entire bag of chips according to a cardiologist - Iowa Park Leader,,https://news.google.com/rss/articles/CBMingJBVV95cUxNOERub1ZlUnF4bDdJcW1ZNl9oNHVnc3FaaEJhQXI3aDdTbXdMT0xsN2dKeDVlRW1GMzRrYmg4VEZybzRyVjJCVzFFM21OczBvYVNlbTJ1dkRHcHZmMTlQYXpQS1BmSms4bnplU1FjTWh5ZGZoNzVrekU5OFhTUGpuTWFRUVFLR3Jxb3kxSzVOWFBlOEFiaWlLNkF2WFZSbzRRdXd1ekFQUkptU1M4WXM5dVVBTW9XZ0Fyek5MV1QwR3VnczgxSkF4Q2M1VDVrSWpnSWlvSjY4Z0M4Y1NKdVZlNDNSaTR6NVRodUFLUmhudkd2clpWb253N3NxWmVmMFVzS2NZaElYQm9sVUNrQzNtazkzWVRJaDZwbXV2NzdB?oc=5,2026-04-29 21:07:36,2026-05-01T03:11:22.338056+00:00,United States,broad_news,Unknown,en,,NewsAPI
Google News,New Data Hints At Just How Well Are Xbox Games Selling On PS5 - Kotaku,,https://news.google.com/rss/articles/CBMif0FVX3lxTE5OOUtfTl9URGY5eUxuSjM4MktZcUtMX0FRQjd1RXhlMXZIZmFUazNBOFN0RXExVnU4VFh1VW1tekYwalY3ZlB1OFROSGRUdkEwbkZZa2JHVVBhMWxkaUtmd245UjhWTXVzQlZuUVhVTDNGS0dUQTc2UEZWaldxM0k?oc=5,2026-04-29 21:07:18,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,"Long a dream, it's now real: a fast and accurate TB test that doesn't need phlegm - NPR",,https://news.google.com/rss/articles/CBMie0FVX3lxTE1iVFdleDJENzJrcC1HMkdBUlMzUzIyM1Vic0R2bmhlWGczRFNRTWdVZ050UFNhT0NmMDBpUnA4MVlIOWZSQjlSTVhtcUxScHRxUVp6aWN1T3lRWWUxeDhGX2IzcEJZZHBhQ1dOaF9OUmVEYW1jV09OUHdhRQ?oc=5,2026-04-29 21:01:46,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Talks to bail out Spirit Airlines stall as company teeters toward collapse - CBS News,,https://news.google.com/rss/articles/CBMipwFBVV95cUxNeE04UEY5cTI0bUlmUy1WMXR6cVZhLXAwTDRiWFNPbGd1WGc5cTk1NkxWNy1HY09MOHhHcHhvVEFRSi1zcFhvM2Z5VUVnak5RZUx4V193TllWMFJRNjlhWGh0aS1kcTVwSldtMGtuMFBWMVotWldwTFVNQXVKLVJKYy1IcnlKUW12YUtDQmZGOGZVRW93Qk9mZnlIMGRUc2VPckU0UDVPY9IBrAFBVV95cUxOTnhnY0lUM1I1ekw3ajYtUTZIaEI1TFBNaG4yaHJ5X014OGFnS3V1Nk5BbjVKZl9VR0V2OWNmZlJBMGxGVHpja05uVlM1WFhlbXNJbXJabXNJZklOaUItUWk2SFJlWllVOW9BeEduRlpaNFp4S25UX2R3SW5SLW5VcjBGQjhWQTN0emF0VzRmMnc0Y3I3V1JBaVdkT2pzQjlCdWlmaXVqRWowQ1Bj?oc=5,2026-04-29 20:56:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Why you should ‘feed a cold’: eating primes immune cells for action - Nature,,https://news.google.com/rss/articles/CBMiX0FVX3lxTE9obnhub3FaX3VocXk0YnNjTEJ6VE5PcGktNzRuamhzWWxRNkVwaW9EVkxJZzM4a0IyVE1kMlZSVkh5dWFDNkFuRXd2Uy03MG93QXVOcmprYzNFR2Q3aEFz?oc=5,2026-04-29 20:52:44,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,"MTA braces for LIRR strike, threatens fare hike and service cuts if workers get demands - Gothamist",,https://news.google.com/rss/articles/CBMiswFBVV95cUxNNWRCRnRlekpiZk5LYUNXcWtZSWs3Unh1NGJaR2t0UDFyVjFZMW1kWWJVOG1EMWlfeGVzU3E5aUN6S1BmLUJjdDdTVmlydDRfQzVjdkFwYkhyZHl0NEJOSWYxY3lRdTJRRTJ5OXJTU3hfOTd6bWhWYXp4Mmw0bHUtd01xb0tKSk5fYUpIWWtLOW5yOXczeWNzYTJiTVhTbmJwZlF0eGljVFdmS1lUTUhaa0VYNA?oc=5,2026-04-29 20:47:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Oil price briefly hits $120 after reports of 'extended' Iran blockade - BBC,,https://news.google.com/rss/articles/CBMiWkFVX3lxTE53aEJrRTBraHBRbGY5MndDTUxWc1JJWnVKQnlWYmdKUmpCZ2JjbW9wNWxGeHlNTHhTM2d6cG5fbnJ4eTJCSTBVVllCMEJET1c4LWpld2lBZmFiQQ?oc=5,2026-04-29 20:24:29,2026-05-01T03:11:22.338056+00:00,Iran,broad_news,Unknown,en,,NewsAPI
Google News,New York City's First Full Casino Opens - Newser,,https://news.google.com/rss/articles/CBMihgFBVV95cUxPSVVGTXYxd2QyTHRhLXZfN3hHMjhyeEUxaERRYWZaZWdxWmZPcWRtNmJmNklLMF95cU1lUVhSd3pIcGJ6bWZTcXBDTVdNS0dIT3A3ZzQ3N2NTTXZpb3o3YTFEbEdialVtbktfUEFvc1cyMzJPRjd3X3BCV3dmRTJWQlo0TWhuQQ?oc=5,2026-04-29 19:40:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Trump says it's 'great' that UAE pulled out of OPEC - CNBC,,https://news.google.com/rss/articles/CBMijgFBVV95cUxNTDlKR3FGVWNmSWdoQjkwVm9GRmFwYWlLaTFSd2tqYXI1Y1hkSi1KRjRfWHlUWF9veVFXZm81YnJBbmZtcmkyR3pjZVpDRkpwZGNuNkRHRmRGaGxCTjM4dy11UnVUcUdTYlZXUzdOM0NhTVZmcm5KSkU0TmlFZDdCNHBEUGJSOThaM0pNekFB0gGTAUFVX3lxTE01dG9NZ09yYXlXYnVCaHlVS1hRaHdGTTFEX01WT1g5SHNXT2Vtc0JkUURCQWVqbmExZmJIU1lSLWc2LV8xUS1ETFpOdzZPNzJ3QUg1Y2w0aGZzeFpHMldVTWY4X2RWdFp2VkotYlVGbTNFOUFOMDc0S3ROM0pHa1RTSHo4WW4wM2lnV3dGd1pDNnNHUQ?oc=5,2026-04-29 19:37:22,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Early data links Wegovy to risk of 'eye stroke' — here's what to know - Live Science,,https://news.google.com/rss/articles/CBMitAFBVV95cUxNRmhpY0Z3bGtRSHROWHFHTTB1RGl3dUZtY2hLMHI4RzZyb0tLS3JYbm9CbmZ1ckRNR3M0NXlUMV9LT0wxRllqUmdYVFR1bzdhc3Zod2xVc1kwNG5LOURCTUpyRzMtUlhjajA0LUxEN19HY05sRmJQYWNoYUQzRHk2c28xdTNhNFl6Y2pFbVNKRmRDY2ROVGtXNEtsdERRVGV0YVI4czNfcmhwZEZ0RjZGX1VFUTE?oc=5,2026-04-29 19:15:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Microsoft's patch for a 0-day exploited by Russian spies fell short. Another Windows flaw is under attack - theregister.com,,https://news.google.com/rss/articles/CBMid0FVX3lxTE1LSkdLMzhsUktUWnVJWU9xbFJQcVdFTjkxVHlORDU2VGpVN3JCZERSd2JvMEY1Y3lrSGRYZmp0NmlJaGprbms5bnNULXZ4Q2M1WWN1LXRyc0FSaEhFUGtad0lReDloc1pWdkZjWE9BX0pmVUd4SHM0?oc=5,2026-04-29 19:15:00,2026-05-01T03:11:22.338056+00:00,Russia,broad_news,Unknown,en,,NewsAPI
Google News,Elon Musk Takes The Stand In OpenAI Trial—Says ‘I Was A Fool’ To Give Firm $38 Million - Forbes,,https://news.google.com/rss/articles/CBMiywFBVV95cUxObVgtODZRRDRZWHJINGE3cTFteXNWcmxwaGVMYUl4eFlRMVVkblBFT083cGdkMUdDQkR3VXB1YlFsRk1qTEYwak80ZXNGQzRnaTg2ZVR0RjRqSm1sZERCRDhVVjk3eGRvSEJHYTh4ZzVyWGxnU1ZrdjZZRndNb0U5c1J1RjJBZF9pY2xubUJWd1UxYXVCTGNMbXdabUdIeFJrYy1LQXNUTmZWdGQzLVNETGw1aFVVbExuTmhvdlVSWENSLU9LYXM4aTRvaw?oc=5,2026-04-29 19:13:51,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,We Asked a Doctor How Magnesium Interacts With Common Sleep Aids - Verywell Health,,https://news.google.com/rss/articles/CBMijgFBVV95cUxOSzJtNjUydmhUNi1LR3RsejF1YlA5YXRXa19BbUFsWXhMdk5PckF3ejNKUG1xamdiVVZJR082MXQzMFQxN0stcXR2N0otdm5XSDVSNkF6bjFaVGI2QnpoMExOTDVyWG9fSnlreFQza3F4Ym1ZRTRGVnA5S0VQTVRhNlB6eHY2TGVPU19YTGFn?oc=5,2026-04-29 19:03:54,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,"OpenAI Codex system prompt includes explicit directive to ""never talk about goblins"" - Ars Technica",,https://news.google.com/rss/articles/CBMiugFBVV95cUxPUklOTm9BZ2xka3M3VU5zNkNha29ORFB3R0FKdVJ2eFJDelpWQVlDUzZocVZwdmRqZkpJbWtVUEtNUkRIUU5mQkVJUjd6YTFyOGN0SXZzTFFjX3BMYjlyOWRtNk0wcDF6X0dKaEMwcmZhSVJEU2JrQ1djc0J2QUVaT0VWNjZQUzJZNDdUM3c2X3NuQVlTNFFvMi1QdUNKeXlrTmdrMGpvaC1wdGp2cWo0Y2lpcWYxc2lFTmc?oc=5,2026-04-29 19:00:58,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Upcoming Indie Game Forces You Fight Your Steam Backlog - Kotaku,,https://news.google.com/rss/articles/CBMid0FVX3lxTFBjSG1PaG9SNzBWbG1rakF2ZzBDVVNONkc3NUJaSTdmbFBaWG5oSVRUUmd4SG5NSGJDeUxoWDV6RjB0THI3RldtWFROV3liN0dxcGc1VlJNakNvTlUyaHVRVGVELUM2RE5vNFZyQzZaNnhNVWNlWERz?oc=5,2026-04-29 18:47:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,"After Almost 20 Years, This Prolific RPG Studio Is Shutting Down - GameSpot",,https://news.google.com/rss/articles/CBMisAFBVV95cUxPY3BjRXhfaUFTblF0Ty1teFFlTjJ1SmdObXYxQlp5WFJHOTh5cEFnSl9idW1ZZU44WF9ncWxGMU50blIxY3h2N0VDVTVSUVNXQ1oyM1B6eWtiTHRxMm95eWk3dWZOc2hmbDVfTjlvUjhtLS1CbzhYX0s4S3BNR3dCQXhITGJFNkJVZmRvN0cwYjYtaGdzMG9HLVFpOXJ6ZUhGeTBQVXpJeklFMk9HWUMxUg?oc=5,2026-04-29 18:44:54,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Apple Has Given Up on the Vision Pro After M5 Refresh Flop - MacRumors,,https://news.google.com/rss/articles/CBMib0FVX3lxTE9rLTYyckp4VDhyU0NmekFRYmtvZXltYjhueUZORl90cC1HanZINkQzYi1IcFNHOWo1R0N0cjMtRUNPeDFMclVhS1paNXJKc1lZajkzc1c2X1kxLUdzcVQ5Y0NqZGd0N2N6bV84a29FMA?oc=5,2026-04-29 18:31:59,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Democrats investigate as Trump OKs almost $2 billion in taxpayer money to end offshore wind projects - AP News,,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQc1pkLS1WYmtwZVAtMjc2akY5RGI0bnd0c2hYWUlETXBSbXJUUzVEenlnRy1rV09iY1BZc2dOT2JLSFE3RnRPV1ZTTl9OQVd6bXVXS1JnOVNsWHhnSUpZd3VyekY1N2d4TFhZaXg5bk5ieXc4bnFzZDRFSkJFcENDM2daTzJ4cnNRZXlReVRBcFViZTBESTNCS2JfSlpidnBHTHAwMEhkZUpqRk01dlpSak5NMnN3aGUxYVpn?oc=5,2026-04-29 18:23:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,"The 9 Best Everyday Tool Watches Under $1,000 - HiConsumption",,https://news.google.com/rss/articles/CBMif0FVX3lxTE92bnRpeXBIY1A4Z1N1UUpaZHAzNndWbERiNWwyZjY0MkVqN2ZfMG5sZnZXSmNWQ3Y3Mjc0WFpZXzE1bjBtTzZwaEhOUXNfVUVKcXF3dFBiN1QwMzVFQUJqOU5tQ3JBSjA3QVhweDlyTGNjMVRhNXpaYkRTS3l5c0k?oc=5,2026-04-29 18:22:07,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,PayPal's new CEO makes Venmo a standalone business unit as potential buyers circle - CNBC,,https://news.google.com/rss/articles/CBMihAFBVV95cUxQcmdpWUJIb0VSREZnWTFOSjQ2cFF6VU1CNHdJUVhvZHlySDFsYmFublBGZDI4NHMwbk12WndNNGlYSGNuTC1ldmZHRndjQTNYTnhoU3hfN0RTa3NVQmRvN1F3cHZfQ2Znd19EN2xWRUNFTUtwSnhMWER3SFN1OUFxd2RsX2rSAYoBQVVfeXFMUE1aMWZPWjhuQ1VNNTB5MDM3a2FNdkNmLUtlN1VhbWM5ZWR2TmtGb2R5SnRieVZncDA0SGRYMHVwNzhPc2JyOW5GYzA3dEdoUVpYa0pjODlqa1ZqdDlzLU9wRWdVeE5zLWVXamh4dkdmQUZmd255RjYwQlNkU2xtQ3ROamVHM1dSSk9R?oc=5,2026-04-29 18:15:01,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Tuberculosis exposure confirmed at Justin Garza High School in Fresno County - ABC30 Fresno,,https://news.google.com/rss/articles/CBMipgFBVV95cUxQSHlYbC0zVXAwcjE4UC1OZjFvMkhiQ3h1TlVWb0d3Mi1meGhxa2ZjQUtFMDIwQkM0SlUyMndib1YzN1lpWG9qTXhySHEyOTdCeUZsOVdxSFF4bzlhaXZPZ0U3ekNmZ1Z5b2s5Y2dLMnl0RFliLVJUWFk3SXgxLXdxS0lNLUdXdGpFLWFoZ2o2VTlkYWN1YVpneG1qM0dWV3FUcHFDTEd30gGrAUFVX3lxTFBsazU2TXpoTkRaNjZrRWxsQ0s5TzJYRHU1NG5uQ0pTTHYxZm9HWFZRcmV6YnpnYm10MTk1c3VOSWdkOTFFSE8wdi15aFJnSkktamRfX0cyaDNxYVYwazVmYzhNM3hubGp4enJwVmNsdFIxS1dpckY4MGpPaEc4NVIyZk9TS1Z4U0pLVjM0a05oMW5DS0N6VTR5Z0R3NlU5MHhPZUhlT1FOWW5RSQ?oc=5,2026-04-29 18:02:57,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,"Popular Supplement May Have an Unexpected Downside, Study Finds - ScienceAlert",,https://news.google.com/rss/articles/CBMilgFBVV95cUxNMGo1TEJaeWY4Z0gzV3c4ZS1OVExTOU5vbnNLTWhydmx0cUVwbE5OQ0VlZWJaU1pMSEZPLVlDNC1uZDREemgxeFhtUl9QR1phY192SFpKWGp4Si1nbUZCUTNnV19MZGFKb01jOHRrTFQtZW5nYWNDY2JBYVUtVGY0QjUtVEJ5YkpIaE5aN3hlTzdlQ212b0E?oc=5,2026-04-29 18:02:04,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Report: Injustice 3 in Development at NetherRealm Studios - MP1st,,https://news.google.com/rss/articles/CBMihgFBVV95cUxPY1VMbG5VRHNldXR6UzVJZGV1ODhZR2lZVnFMcVZaVlFtRDhsWGRRd3ZralJsSHBRdVBVM09nejEtb2JXT0JIemtHSlhCRWhwY3M3NFZhT3ZTMTZDaGoxQ1hzM0lIcmpXLVNrR0ZORk1xb0thZ1VzUTQtazZILUFuQldaelV5Zw?oc=5,2026-04-29 17:49:12,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,How the Proposed NBA Draft Lottery Changes Affect the Trail Blazers - Blazer's Edge,,https://news.google.com/rss/articles/CBMi1AFBVV95cUxNX0FQYmZRdFRQaTlUNXlEX1V4aFVrWk1KWTRFb0NLMERpMGRRY1N3alBWUlhxQjdaMnhOaGdvZlVjVnd0N0Q4N3o4ZHJJWG9lN3BSb3UwSjRSUm9SRUk3elZLTHJzYURVMThsSUdWUmlrOFp5cXBfWENUZGJsS0kwTHZUUmpJNmhHMVg0R21wcFIwNTNuU0hpeWZ4MVppVEtzY09ZZXhhYzloangyV3k5cHZySnBkVEJJQ2p3TTFZRHZoS0lpcGtNal92U0VUYTNxakNoQg?oc=5,2026-04-29 17:34:17,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,SpaceX launches 6-ton ViaSat-3 F3 satellite on Falcon Heavy rocket - Spaceflight Now,,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPOENKOTFCZ3dNWmk5OUg0VHJUTGIwdUVDZTZRR3IzcXppQnoxZVlpSmVpWkt5aUxLSU1VRm1yYTVBd2xBaWtmR1RNMWdhSjEyZGR1dzBtLW9jMnp1TGRiRlAzdDVnNGpkaUQ5TWdqMDVTVTRjX01wZ2ZHczRudW5yUnByNjR0SERicWdJS2prQm9QUWNFcEgxNjFhVGhUN1pmdU01TE9NZmw?oc=5,2026-04-29 17:28:17,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,"SanDisk Looks Overvalued, Stock Set for 32% Drop - 24/7 Wall St.",,https://news.google.com/rss/articles/CBMilAFBVV95cUxNdW9kcnJ1NU1jT2RCNklKS1M0LTRuNDlTSzIwZmVKRUdiSG11RlB4b3o4X0hxYjROM2htZGlhQ3VRb08zZ3J0dDVxMW5ZaElIRGZaMDU1SmNGUlA1UHZiM1JnM1hkWlAtS3E3YkpNQzN2SjJQekZ6b3BIUFVlQXhleTRrTnRvMGMxOXlObzZIVUsyRzZZ?oc=5,2026-04-29 17:24:07,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,"The Internet Is Falling Down, Falling Down, Falling Down (cPanel & WHM Authentication Bypass CVE-2026-41940) - watchTowr Labs",,https://news.google.com/rss/articles/CBMiygFBVV95cUxObmVPdnN0eW1oMGxidElJMEw0akYybFhtYjBQcnExeTNZclpaVlB6NnV6M1dmOFFDM2FFRG42cHRDWmR1TWtVTndQTG9DT0xFeF9oWVVZZ2dKZmJhRWdDRHdNZ003WkFLMi1PMGxCYlRkRk5sQ25ta1RkMmNLZUZDcHlmZS1kNHZZSUV6U0NCVnIwb18wYWpGZzliT25TbUc4T1JOZnMtSG9hSlJuT1JiY1FmYU9ELTV4Q2c0M05uY2lJc0oyY1BDckt3?oc=5,2026-04-29 17:23:44,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Why SoFi Technologies Stock Is Down So Much Today - The Motley Fool,,https://news.google.com/rss/articles/CBMilwFBVV95cUxNS1piMzlVQUxGbG02QWZ0M3dsZzQwNTJsUVVZOUNFaVlrWlZnRlpSbE0tNlgzQUdSeFJHallzUWtzVDFGQTBEVlVxczNaaG01dGJhX3B6WWZZT1czSjhUTHJxcnMwR3pWblBDang2ei1oalo2TVQtMm03QWM3ZXk5SDlIX2pGemxiY0FKZVpSN1h3TGExQVlJ?oc=5,2026-04-29 17:00:00,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Motorola reveals 2026 Razr lineup with modest upgrades and higher prices - Ars Technica,,https://news.google.com/rss/articles/CBMiswFBVV95cUxQdlRoNWptY0JlZ0JsZWFpUTdkcmZZWllJVE5QUUFpWnlWNkk0V2xwUUE5VjJhOWNtUWN2Sml5MVgxOVJXZVZQNUdkUGpNbWtMQUROY2xsSE1ocnJBZjVabFlRQmZWcmoyallFX1ZXUXRRMjdDOWkydFc0VWtveFcyUFpvMWRHZHhnQ1kyWWdLUF9ub1pybXNBNzkyX3NwRFVVczBTX0ZNc1NHWEhXN3QxcldJWQ?oc=5,2026-04-29 16:55:58,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,A Scientist Says Humans Will Go Backwards in Time Within Just 3 Years - Yahoo Tech,,https://news.google.com/rss/articles/CBMilgFBVV95cUxPUk1OdEJfeWxtQ0xGWDVBUmt5TDFuRHA1b2xlTDNJbTduM0xNVm1Oa0xDQWo3VkkyXzd0WDZiMVdKZDN5TmoxVWpRbTBJRWJ4SnQ1Vnh0VE5WTUpCUUNYaTBKZmd0WjNBb0ZhTGJ1Y1pSYmFiNnZrUWowUDdtenA4MXRUeWQ5QTVQVUlOZmw4bEw3a2dTakE?oc=5,2026-04-29 16:55:51,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
Google News,Costco makes rare change to popular hot dog combo - ABC7 Los Angeles,,https://news.google.com/rss/articles/CBMihAFBVV95cUxOV2IwcWNvLXVyNURtM19TeWdfWW55ZUY2eWVvQWtUVUdHT2huM2RqYkxGdlpZcnpxSmVIc0xPWHpObzVZWDRxU1JDSFU3MWRoNXk0Z2EyQjVvV0RhWDVLdF9BZThDZ0toaXN6dUpucG8tQWd3amJNaE1NRHlLTEtmeFFxcEzSAYoBQVVfeXFMTWY3em9GTjhQRjRYMDNOS2hjS2tCeWY3elNqTXBfbmQ5NnRUcnpzMlJoT3FjTXp3ZV9aVG5Rc3kxRExXSERhVHRuUTY0TlowNG1VOTZCdkZKU3BPN1pnWXhoRVFKekZDSHgtV1RmcnlZc1kzTHBlUEVXYk9mSVVNLXNYWTRkNVRSZjRR?oc=5,2026-04-29 16:51:51,2026-05-01T03:11:22.338056+00:00,Other,broad_news,Unknown,en,,NewsAPI
